Year;Month;Day;PM25max;O3max;Death;Tmean;RH;OXmax
2010;11;18;5.5;34.5;2;0.941555418;82.87871117;22.0015898251192
2010;11;19;22.5;30.33333333;1;-5.503182242;78.25142788;19.7811340752517
2010;11;20;24.5;29;3;-4.335610059;67.2497691;14.972972972973
2010;11;21;31;32.16666667;5;-8.202421608;63.15378454;22.2469528351881
2010;11;22;13.5;27.66666667;1;-4.688683639;66.6088866;20.4181240063593
2010;11;23;17;20.83333333;2;0.81954362;84.96357969;21.7832538420774
2010;11;24;9.5;32.5;2;-3.459717479;77.27077906;16.7233704292528
2010;11;25;11;29.66666667;2;-6.932163924;72.74599677;16.0821409644939
2010;11;26;16.5;28.66666667;4;-5.252561316;70.17333741;19.9586645468998
2010;11;27;14.5;24.83333333;1;-4.95079168;74.37991492;17.0699523052464
2010;11;28;13.5;23.16666667;1;-6.948230363;67.87013888;23.0821409644939
2010;11;29;40.5;26.66666667;1;-4.235718721;68.78217506;22.2779544250132
2010;11;30;41;23;0;-3.952111146;55.24084794;9.64334923158454
2010;12;1;15;32;11;2.168193108;86.21339057;13.4801271860095
2010;12;2;14.5;31;2;0.053942875;91.30775574;16.1584525702173
2010;12;3;22;10.66666667;5;-0.564886681;87.25454405;18.7397986221516
2010;12;4;13.5;19.16666667;4;-0.834135362;88.94030072;21.5151033386328
2010;12;5;8.5;22.66666667;4;-4.623486495;85.72486795;21.9872813990461
2010;12;6;9.5;27.33333333;5;-4.348882335;78.68225236;22.3068362480127
2010;12;7;7.5;30.66666667;5;-5.329323192;87.44496038;22.4599894011659
2010;12;8;8.5;31.83333333;2;-9.241074201;90.63815751;20.3873873873874
2010;12;9;13.5;31.5;3;-12.77895064;77.99964898;18.7996820349762
2010;12;10;25;29.33333333;2;-15.72477491;53.58344035;22.1134075251722
2010;12;11;44.5;27.5;1;-8.858584291;62.32580497;21.5521992580816
2010;12;12;43;26.5;5;-5.290204905;43.3139168;21.4573396926338
2010;12;13;17;29.33333333;5;1.837628066;72.90875174;21.8558558558558
2010;12;14;10;30.83333333;2;-8.416485563;73.12796662;19.3275039745628
2010;12;15;22.5;30;5;-13.76940391;74.02702437;18.3794382617912
2010;12;16;34;24.16666667;4;-15.42052158;62.60499827;19.5892951775305
2010;12;17;32;26.66666667;4;-14.80013971;68.14884166;17.7503974562798
2010;12;18;50.5;19.83333333;6;-11.58793853;59.80804041;17.8659247482777
2010;12;19;45;28.33333333;7;-10.28368519;63.42762374;18.6391096979332
2010;12;20;27.5;23.66666667;7;-9.800062093;64.82633926;22.9523052464229
2010;12;21;21;25.16666667;8;-3.327538032;73.08553426;22.3789083200848
2010;12;22;21.5;26.83333333;3;-2.273672772;91.08448246;23.7170111287758
2010;12;23;26.5;33;4;-5.673238125;72.4742226;24.4737678855326
2010;12;24;41.5;33.16666667;5;-9.945203353;63.52848461;26.9581346051934
2010;12;25;41;34.83333333;5;-12.3234244;58.49458916;26.6756756756757
2010;12;26;39;37.33333333;2;-12.42191866;61.12446046;24.888182299947
2010;12;27;4;40.33333333;4;-10.58374728;84.24398625;18.4615792262851
2010;12;28;5;41;5;-11.32264825;69.02479178;13.8081611022787
2010;12;29;22;36.5;5;-10.04160199;57.19384192;13.1669316375199
2010;12;30;36;25.66666667;4;-5.216392425;65.14831708;22.3439321674616
2010;12;31;34;20.16666667;1;-2.300683018;73.08857735;24.1128775834658
2011;1;1;43;17.66666667;3;2.390639553;84.44762801;24.1913089560148
2011;1;2;14.5;31.16666667;11;0.502018007;76.9033535;26.205617382088
2011;1;3;6;35.66666667;3;-6.181232536;82.86801486;24.9231584525702
2011;1;4;12.5;35;5;-10.1830177;69.44431643;25.5151033386328
2011;1;5;4.5;38.83333333;5;-11.49580876;70.91399079;23.232644409115
2011;1;6;32;36.66666667;4;-12.07676188;71.61746838;21.9088500264971
2011;1;7;24;35.16666667;11;-12.05619373;62.81565445;23.1026762056174
2011;1;8;7.333333333;34.83333333;4;-6.540049674;71.41373747;23.5728669846317
2011;1;9;9;32.66666667;5;-5.668348339;86.36878871;25.5521992580816
2011;1;10;5.666666667;34.4;0;-6.175333747;76.54537017;24.226285108638
2011;1;11;26;33.6;3;-10.36611301;63.97675392;23.6984631690514
2011;1;12;29.66666667;37.33333333;3;-8.874805961;61.77934965;24.6963434022258
2011;1;13;7;36;6;-6.949627445;79.65654829;23.2448330683625
2011;1;14;8.333333333;35.33333333;11;-10.86541447;79.60149748;21.6295707472178
2011;1;15;16.66666667;37;4;-13.62907482;79.52620729;23.2990196078431
2011;1;16;13.66666667;35;7;-14.33258305;70.45466079;23.6078431372549
2011;1;17;27.33333333;31.33333333;8;-18.34469109;65.8716559;23.5071542130366
2011;1;18;24.66666667;30.2;6;-13.38582738;41.75603509;22.3418124006359
2011;1;19;23;33;3;-10.42378143;63.01571764;23.888182299947
2011;1;20;30.66666667;31.5;5;-16.34399255;60.03334811;20.5871754107048
2011;1;21;32.33333333;32.66666667;4;-14.26381559;64.6250299;22.6428192898781
2011;1;22;30;35.5;3;-19.63163614;66.50705324;25.006359300477
2011;1;23;26.33333333;30.66666667;3;-23.98307979;63.51524883;19.9607843137255
2011;1;24;25.66666667;32.83333333;2;-25.02995964;49.33783549;19.577106518283
2011;1;25;32;30.33333333;4;-19.69039118;49.0824618;20.5357710651828
2011;1;26;51.33333333;23.83333333;3;-13.41648556;50.49905766;19.5336512983572
2011;1;27;30.66666667;28;3;-9.45987271;68.95914168;20.0985691573927
2011;1;28;29;28.66666667;4;-8.557746042;67.84368086;23.7541070482247
2011;1;29;35.66666667;28.83333333;3;-10.12387457;74.69322379;21.9872813990461
2011;1;30;13.33333333;30.16666667;4;-14.67556659;67.27129799;24.7191308956015
2011;1;31;18.33333333;35.16666667;4;-20.39032909;69.91336854;23.4976152623211
2011;2;1;34.66666667;31.66666667;4;-18.30510711;56.5336871;27.9130895601484
2011;2;2;30.33333333;35.33333333;3;-17.17975784;64.35532427;28.018018018018
2011;2;3;25;34.83333333;8;-15.38163614;49.99526599;24.1377848436672
2011;2;4;27.66666667;38.33333333;2;-9.509857187;72.32819095;24.3667196608373
2011;2;5;26.5;39.66666667;3;-5.88730208;75.69432117;24.6788553259142
2011;2;6;23;34.66666667;4;-4.295560385;82.72436471;25.7212506624271
2011;2;7;11;33.16666667;7;-7.251629929;76.58505175;27.0511393746688
2011;2;8;9.333333333;36.5;5;-12.52755355;58.87371512;27.7541070482247
2011;2;9;17;35.2;3;-16.36983856;55.31276654;26.4674085850556
2011;2;10;21.66666667;37.4;2;-18.39925489;55.43358242;26.0201377848437
2011;2;11;44.33333333;39.83333333;2;-14.19434958;63.97602166;25.1356650768416
2011;2;12;47.33333333;39.66666667;1;-11.80937597;52.906905;26.1314255431903
2011;2;13;15.66666667;39;5;-15.56643899;43.7988719;25.7503974562798
2011;2;14;16.33333333;36.33333333;7;-9.402126669;78.22585481;26.1234764175941
2011;2;15;15.33333333;38.16666667;5;-17.04889786;69.60446959;25.6613672496025
2011;2;16;27;34.33333333;6;-13.46965228;42.39900958;24.290408055114
2011;2;17;38.5;34.66666667;3;-2.220195591;65.571727;23.7541070482247
2011;2;18;30;37.66666667;4;1.073657249;73.64165136;24.5829358770535
2011;2;19;18;34.66666667;4;-5.934104315;66.45872263;27.751987281399
2011;2;20;12.33333333;35.83333333;2;-11.0054331;73.34571312;28.1283783783784
2011;2;21;8;37;5;-14.96957467;68.66786667;29.39586645469
2011;2;22;13;40.5;2;-12.17308289;44.69619146;25.5066242713302
2011;2;23;18.33333333;39.66666667;4;-10.72120459;47.08530213;24.0551139374669
2011;2;24;31.66666667;39.33333333;3;-11.00954672;34.98296687;25.5087440381558
2011;2;25;38;38.83333333;7;-9.133809376;62.43867617;25.1913089560148
2011;2;26;28.66666667;36.33333333;3;-17.04307668;67.37797366;27.0408055113937
2011;2;27;29.33333333;37.16666667;3;-14.82683949;44.05248188;30.024377318495
2011;2;28;13.66666667;36.16666667;3;-6.865569699;68.33739108;21.7376788553259
2011;3;1;20.5;39.16666667;3;-9.749689537;67.24295667;28.0535241123477
2011;3;2;27;38.4;4;-10.11836386;41.65229262;26.5235824059353
2011;3;3;25.66666667;32.16666667;5;-18.41896926;55.41513247;22.9480657127716
2011;3;4;34.66666667;37.66666667;1;-15.94178826;27.30775457;26.8903020667727
2011;3;5;20.66666667;35.66666667;3;-3.976171996;66.79509162;25.9994700582936
2011;3;6;9.666666667;34.66666667;8;-3.570863086;79.4883731;28.8118706942236
2011;3;7;10.33333333;37.83333333;6;-10.31279106;76.4406902;28.2655007949126
2011;3;8;25;38;7;-13.10322881;49.96798551;25.2533121356651
2011;3;9;27;41.16666667;3;-12.67331574;41.60765539;31.1642819289878
2011;3;10;10.66666667;39.83333333;5;-3.723222602;73.42014089;25.5087440381558
2011;3;11;7;35.16666667;8;0.728500466;84.72200849;24.8325384207737
2011;3;12;11;45.33333333;6;1.115647314;88.27704917;31.3912294647589
2011;3;13;16;38.33333333;5;-1.253803167;75.77031803;25.5532591414944
2011;3;14;18.33333333;36.16666667;3;-7.380627134;64.20308684;28.0572337042925
2011;3;15;38;44.33333333;3;-7.418581186;36.38478728;27.0943296237414
2011;3;16;54.66666667;24.66666667;3;-3.973222602;62.26108171;28.8261791202968
2011;3;17;31.66666667;40.66666667;4;2.804098106;79.44620267;28.2405935347112
2011;3;18;29;40.5;9;0.47306737;64.68531439;29.9438261791203
2011;3;19;24.33333333;42.83333333;7;-6.231682707;59.17532085;28.2427133015368
2011;3;20;29.66666667;43;4;-6.066594225;45.8313911;28.6057233704293
2011;3;21;23.66666667;42.33333333;3;-5.535470351;54.05513155;31.6385797562268
2011;3;22;9.666666667;42.16666667;5;-2.269947221;71.1590311;26.8839427662957
2011;3;23;14.33333333;42;2;-6.2614095;64.26686836;29.8797032326444
2011;3;24;12;45.33333333;6;-4.874495498;67.21518563;29.5023847376789
2011;3;25;12.33333333;39.66666667;6;-6.952188761;59.15907603;29.2013778484367
2011;3;26;6;45.33333333;5;-7.141105247;73.90763763;27.1849496555379
2011;3;27;5;44.33333333;3;-9.159655387;61.33598948;33.9560148383678
2011;3;28;7;43.66666667;2;-4.983312636;65.70245921;33.6200317965024
2011;3;29;10;41.33333333;3;-2.232226017;65.58602233;31.4272655007949
2011;3;30;21.66666667;49;4;-1.083203974;62.88255262;33.9992050874404
2011;3;31;22.33333333;48.5;3;-1.772042844;47.77892458;33.329093799682
2011;4;1;16;48.83333333;2;-0.801381559;79.56621334;31.2490726020138
2011;4;2;9;51;4;2.624883577;66.15124742;27.9480657127716
2011;4;3;11.66666667;50.66666667;3;0.012884197;64.2399699;29.127186009539
2011;4;4;15.33333333;45.4;5;-2.244489289;61.50422817;30.3147853736089
2011;4;5;11.66666667;42.4;3;1.282365725;79.65150613;32.9024907260201
2011;4;6;12.33333333;43.66666667;7;-2.997749146;77.3292684;34.2156862745098
2011;4;7;25;45.33333333;0;-4.150186278;54.40695261;39.7228404875464
2011;4;8;22;49.16666667;4;-2.612930767;44.0102498;27.6369899311076
2011;4;9;30.33333333;51.5;4;2.917960261;56.05664667;31.4467408585056
2011;4;10;23;59.5;1;4.27638932;46.11899562;29.4531001589825
2011;4;11;27;40.16666667;6;6.900574356;73.58169975;28.0137784843667
2011;4;12;14.66666667;48;3;4.707311394;67.03781427;27.6571277159512
2011;4;13;12.66666667;42.16666667;2;1.283995654;63.44841354;29.6200317965024
2011;4;14;8.5;42.33333333;5;0.204361999;66.79594804;29.4509803921569
2011;4;15;13;41.16666667;5;-5.688916486;61.15106416;26.2983571807101
2011;4;16;20.66666667;43.5;4;-3.38124806;58.70804086;32.1807101218866
2011;4;17;12;44.83333333;2;2.177274138;76.14910481;28.7170111287758
2011;4;18;7.666666667;40;6;0.054175722;86.19546512;27.1664016958135
2011;4;19;11.66666667;48.33333333;2;0.30759081;66.5779488;30.1065182829889
2011;4;20;13.33333333;42;1;-2.920366346;84.19645717;33.6507684154743
2011;4;21;9;40.16666667;6;-0.197298975;72.65577076;28.9560148383678
2011;4;22;14.33333333;46;6;1.228888544;53.02955616;32.3396926338103
2011;4;23;17;50;3;0.071639242;63.02175581;29.8489666136725
2011;4;24;12;43.5;1;3.828391804;71.92459332;27.6571277159512
2011;4;25;19.33333333;47.33333333;2;5.114638311;48.67090021;25.0015898251192
2011;4;26;16;42.5;7;5.126358274;64.10886794;26.809750927398
2011;4;27;7;41.33333333;5;4.160509159;82.67739041;27.0551139374669
2011;4;28;9;37.66666667;3;7.514902204;70.24002035;29.5601483836778
2011;4;29;14.66666667;39.66666667;4;7.339490841;72.09785774;28.5686274509804
2011;4;30;9;40.5;6;6.686122322;57.76492032;26.6656067832539
2011;5;1;9;44;7;6.291058677;47.05858819;23.6613672496025
2011;5;2;14.33333333;40.83333333;5;8.739599503;54.26849598;15.7090620031796
2011;5;3;16;39.33333333;5;8.235718721;75.34346418;30.8818229994701
2011;5;4;7;34.33333333;5;4.977646694;87.96526846;34.803391626921
2011;5;5;6.666666667;22.83333333;4;2.761331885;91.33028025;20.5315315315315
2011;5;6;8.333333333;46.16666667;8;3.645529339;82.88246178;22.6613672496025
2011;5;7;14.66666667;52.5;5;5.059686433;75.82760201;20.966613672496
2011;5;8;13.66666667;30.5;2;5.754036014;55.04750348;23.9830418653948
2011;5;9;14;33.66666667;8;6.93581186;63.22397441;26.3561208267091
2011;5;10;9;30.83333333;4;6.135051226;66.76687277;24.7562268150504
2011;5;11;9.333333333;33.66666667;2;7.644675567;60.62627642;19.154213036566
2011;5;12;11;40.33333333;6;7.884740764;56.16471493;28.7170111287758
2011;5;13;10;36.83333333;3;9.412139087;57.93070525;26.7562268150503
2011;5;14;6.666666667;29;2;8.644830798;84.71368675;25.3582405935347
2011;5;15;11.33333333;42;2;8.177895064;80.95018028;19.0222575516693
2011;5;16;11.66666667;38.83333333;5;4.201955914;90.60924495;14.9173290937997
2011;5;17;11.66666667;38.16666667;10;5.969574666;76.34595799;24.3232644409115
2011;5;18;8.333333333;29.66666667;3;11.25046569;62.65221941;24.0593534711182
2011;5;19;19;21.33333333;2;13.28213288;62.11106388;22.0015898251192
2011;5;20;19;34.16666667;4;16.13148091;57.9541037;19.1171171171171
2011;5;21;8;35;1;10.22702577;75.16680494;28.3910969793323
2011;5;22;7.333333333;34.16666667;7;10.75186278;62.61293253;30.6157922628511
2011;5;23;23;30.33333333;1;13.57777088;70.12763643;20.2162162162162
2011;5;24;10.33333333;43.16666667;2;15.3105402;65.72085389;22.5871754107048
2011;5;25;15;46.83333333;1;10.55293387;65.06663449;18.3460519342872
2011;5;26;18.66666667;28.66666667;2;9.210338404;73.99160509;31.5786963434022
2011;5;27;9.5;31.33333333;0;9.057668426;90.32310373;30.0879703232644
2011;5;28;7;25.33333333;2;11.06434337;76.10660779;32.0116587175411
2011;5;29;14;47.33333333;2;14.06977647;82.33242907;43.3990461049285
2011;5;30;19;45.16666667;3;16.13621546;61.19259653;18.0821409644939
2011;5;31;13.33333333;46.33333333;2;15.22392114;57.98104818;30.86115527292
2011;6;1;22.33333333;64.66666667;4;19.95863086;54.60922027;24.2448330683625
2011;6;2;7.333333333;27.83333333;2;10.13862155;84.09178871;29.5972443031267
2011;6;3;9;44.66666667;3;11.00698541;61.23277264;26.3396926338103
2011;6;4;8;34.66666667;3;9.495886371;51.46634065;30.6385797562268
2011;6;5;10.5;42.16666667;6;13.31783608;57.05420125;29.7355590885003
2011;6;6;16.5;36.33333333;6;14.99223844;53.65096931;28.4509803921569
2011;6;7;24;44.16666667;5;15.46887613;58.48892191;22.9459459459459
2011;6;8;19.66666667;38.83333333;5;17.72772431;63.2268045;21.6613672496025
2011;6;9;21.66666667;40.66666667;3;18.18627755;65.08136893;17.1852146263911
2011;6;10;9.666666667;34;2;14.19861844;67.91965238;24.8138579756227
2011;6;11;10.33333333;33;2;13.56007451;56.01979981;26.4181240063593
2011;6;12;7.666666667;26;2;11.27902825;91.59095116;34.4467408585056
2011;6;13;11.66666667;37.8;6;10.7078547;85.78893967;34.990990990991
2011;6;14;27;40.2;5;14.21072648;53.62321262;33.1250662427133
2011;6;15;29.66666667;49.5;2;17.4489289;48.72441531;22.9438261791203
2011;6;16;27.33333333;52.66666667;2;18.55277864;49.00475287;15.1377848436672
2011;6;17;23;45.5;1;17.7157715;64.98151036;22.1520932697403
2011;6;18;16;32.83333333;4;14.79556038;70.49883544;24.9284578696343
2011;6;19;9;24.5;3;12.12115803;62.22849227;26.0386857445681
2011;6;20;18;34;2;14.48331264;56.8809252;23.8696343402226
2011;6;21;15.33333333;35.83333333;3;15.68814033;50.33321681;22.7355590885003
2011;6;22;15.33333333;38.16666667;1;15.27266377;50.39883489;22.1891891891892
2011;6;23;15;35;2;16.65507606;71.33282866;10.389507154213
2011;6;24;8.333333333;35.16666667;0;12.72330022;89.80181962;25.3190249072602
2011;6;25;6.666666667;33.33333333;1;12.67005588;86.48013039;37.8818229994701
2011;6;26;14;15.33333333;2;15.81007451;69.49178372;28.8447270800212
2011;6;27;21;39.33333333;4;17.40678361;52.24719041;9.01218865924749
2011;6;28;22.33333333;54.33333333;2;18.49425644;52.85433341;15.9687334393217
2011;6;29;18;40.5;0;18.31985408;80.39668548;23.7726550079491
2011;6;30;9.333333333;15;4;15.88132568;79.47813544;27.8632750397456
2011;7;1;34.33333333;23.16666667;4;16.71522819;73.42516952;21.3789083200848
2011;7;2;30.66666667;37.83333333;7;19.03081341;55.0507346;25.5272919978802
2011;7;3;20;42;1;20.27895064;70.76593892;29.1653418124006
2011;7;4;23.33333333;32;7;20.60253027;61.36438127;22.4531001589825
2011;7;5;27.66666667;40.66666667;2;18.47252406;54.67086719;32.0116587175411
2011;7;6;23.33333333;47.5;3;18.63101521;66.79567082;21.8860625331214
2011;7;7;15.33333333;33.33333333;2;15.58886992;66.73435969;24.6200317965024
2011;7;8;19.33333333;47.5;3;15.56581807;53.593935;33.0858505564388
2011;7;9;21.66666667;33.16666667;3;17.48385595;64.80771172;22.8696343402226
2011;7;10;18;38;1;17.69279727;55.8589417;22.1850821409645
2011;7;11;28;50.66666667;4;21.24099658;67.53896887;22.492315845257
2011;7;12;31;38;4;21.28748836;68.2828201;21.3995760466349
2011;7;13;12.66666667;32.33333333;3;16.75737349;66.56205671;23.9046104928458
2011;7;14;18.33333333;34.83333333;0;16.65406706;53.84229747;33.9703232644409
2011;7;15;18;33;1;18.33747283;51.74745601;21.0201377848437
2011;7;16;28.66666667;37.66666667;2;19.55828935;51.33464046;22.8675145733969
2011;7;17;28;51.5;2;21.85253027;64.78963779;33.990990990991
2011;7;18;19.66666667;32.66666667;1;20.69497051;64.3542874;25.1685214626391
2011;7;19;15.66666667;34;3;17.11549208;61.30654308;25.4509803921569
2011;7;20;28.33333333;52.4;2;18.45521577;52.603986;22.7541070482247
2011;7;21;39.66666667;40.8;3;21.62860913;71.47912885;17.9841017488076
2011;7;22;30.33333333;36.66666667;1;22.9047656;67.04371311;21.5119236883943
2011;7;23;20.66666667;34.83333333;1;21.84686433;63.61852877;15.7604663487016
2011;7;24;18;27.83333333;4;17.35353927;62.93728754;12.4822469528352
2011;7;25;15.33333333;31.83333333;2;17.02406085;55.75860143;19.3995760466349
2011;7;26;12;24.83333333;2;14.96631481;84.4983379;25.0922098569157
2011;7;27;13;21.16666667;2;15.80696989;75.70506731;18.9830418653948
2011;7;28;23;30.83333333;1;17.83685191;54.89895362;18.2861685214626
2011;7;29;28.66666667;38.5;2;18.66749457;67.16655068;19.7975622681505
2011;7;30;20;29.33333333;1;18.46778951;65.26739065;17.4594594594595
2011;7;31;17.33333333;28.16666667;3;16.83817138;54.12525006;17.4758876523582
2011;8;1;28.33333333;31.33333333;3;18.04579323;68.48220694;16.3275039745628
2011;8;2;18.33333333;27.83333333;5;16.94908414;75.18701797;22.9994700582936
2011;8;3;14.33333333;25.66666667;2;16.93208631;77.55519392;29.1065182829889
2011;8;4;12.66666667;24;2;17.30518473;72.4094018;20.4552199258082
2011;8;5;16.33333333;35.83333333;3;18.74821484;57.71209262;16.2140964493906
2011;8;6;15.66666667;44.66666667;2;21.26629929;61.32399846;15.7615262321145
2011;8;7;11.66666667;31.5;4;18.73199317;85.40768361;12.8410174880763
2011;8;8;12.33333333;24.16666667;3;17.43472524;75.22630645;11.9523052464229
2011;8;9;13;23.33333333;6;16.73564111;65.1462237;11.0100688924218
2011;8;10;10;19.6;1;16.49379075;86.87021113;23.7726550079491
2011;8;11;7.666666667;18.8;3;17.14863396;81.43965951;30.127186009539
2011;8;12;15;16.83333333;5;16.81473145;71.71094404;21.9687334393217
2011;8;13;14.33333333;37.33333333;2;18.24223844;61.05458286;20.9687334393217
2011;8;14;14;43.66666667;1;18.97035082;70.76889169;14.5172231054584
2011;8;15;17.33333333;29.16666667;3;18.09267308;80.6955287;35.2549019607843
2011;8;16;12.33333333;33.16666667;6;18.07575287;67.12523714;33.2363540010599
2011;8;17;15;21.83333333;4;14.82552002;56.00757434;28.0900900900901
2011;8;18;25;51.5;0;18.11355169;60.39732639;22.9273979862215
2011;8;19;47;50.83333333;1;18.90515368;61.08608501;23.7726550079491
2011;8;20;33.66666667;42.5;8;19.14700404;57.80624487;18.8532061473238
2011;8;21;28;35;3;16.96887613;90.87523305;29.1086380498145
2011;8;22;12.66666667;35.16666667;4;14.4697299;79.80780207;32.4631690514043
2011;8;23;11.33333333;27.33333333;1;12.94628997;65.24529865;16.232644409115
2011;8;24;14.33333333;43.33333333;3;18.44132257;63.96533332;22.6036036036036
2011;8;25;19.66666667;49.33333333;5;18.88574977;81.86997181;13.7996820349762
2011;8;26;18.66666667;25.16666667;3;16.4826141;69.6991445;17.1748807631161
2011;8;27;23.66666667;34.16666667;0;16.17773983;59.77028726;17.570747217806
2011;8;28;14.66666667;20.66666667;3;14.26226327;83.08927421;10.577106518283
2011;8;29;9;28;2;14.62744489;68.43815765;14.7058823529412
2011;8;30;10.66666667;26.66666667;2;13.12666874;66.26391773;31.6157922628511
2011;8;31;10.33333333;16.83333333;1;13.28166718;60.83952392;20.284048754637
2011;9;1;12;20.83333333;4;14.91547656;60.10202024;11.8802331743508
2011;9;2;21.66666667;47.66666667;5;17.64521888;63.80695595;11.7503974562798
2011;9;3;27.66666667;33.16666667;3;19.32683949;69.18139588;14.6883942766296
2011;9;4;26.66666667;17.33333333;1;15.61355169;83.07856089;11.6348701642819
2011;9;5;17;18.16666667;1;15.38520646;85.01922564;16.1770005299417
2011;9;6;9.333333333;23.5;4;14.05588327;75.49261465;16.3460519342872
2011;9;7;8.666666667;17.5;4;13.22764669;75.38471911;16.4202437731849
2011;9;8;13;23.83333333;2;15.95079168;63.5086032;20.3603603603604
2011;9;9;12;24.16666667;8;15.76125427;57.78735653;12.8039215686275
2011;9;10;19;24.5;4;10.41081962;60.32300489;20.362480127186
2011;9;11;16.33333333;30.83333333;5;10.75520025;47.81824935;15.8553259141494
2011;9;12;19.33333333;18.83333333;1;14.25954672;64.19387502;16.8761261261261
2011;9;13;21.33333333;30.5;1;15.79982925;69.53409275;14.440911499735
2011;9;14;18.33333333;23.66666667;6;10.58506675;73.74594934;16.024377318495
2011;9;15;13;21.33333333;1;8.110524682;79.16890786;18.8903020667727
2011;9;16;6.333333333;21.16666667;4;7.17564421;75.83560197;17.3359830418654
2011;9;17;17;24;3;8.850046569;53.94980054;11.0206677265501
2011;9;18;18.33333333;27.5;1;9.710105557;48.8286136;15.2925278219396
2011;9;19;22.66666667;25.33333333;1;10.03686743;51.7364051;21.4864864864865
2011;9;20;16;13.33333333;2;9.481061782;72.07484277;21.2676205617382
2011;9;21;25;22.83333333;6;13.8516765;65.1725581;19.2533121356651
2011;9;22;24.33333333;27.66666667;2;15.1101366;65.27802648;17.570747217806
2011;9;23;28.66666667;33;6;17.46600435;73.99959611;19.1171171171171
2011;9;24;24;27.5;1;17.25426886;69.37047911;17.498675145734
2011;9;25;28.66666667;26.16666667;0;17.20839801;59.43697487;13.0164281928988
2011;9;26;14;28.16666667;6;16.06868985;63.82444299;11.2204557498675
2011;9;27;11;24.5;1;12.66493325;64.27488098;23.3025967143614
2011;9;28;19;17.33333333;5;12.01327228;60.56827069;11.3709591944886
2011;9;29;12.66666667;16.33333333;2;14.09135362;86.32309896;11.3131955484897
2011;9;30;16;36.83333333;3;13.80409811;79.89677893;11.6391096979332
2011;10;1;10.66666667;17.16666667;2;6.563256753;86.77721207;14.9194488606253
2011;10;2;9.666666667;17;4;7.49464452;84.31627536;19.8346581875994
2011;10;3;14.33333333;15.5;5;9.849736107;82.93643228;20.6057233704293
2011;10;4;8.333333333;21.33333333;7;8.641803788;82.57811205;18.5521992580816
2011;10;5;8.666666667;30;3;6.152204284;72.80509865;35.3497615262321
2011;10;6;14.66666667;30.5;3;2.6522819;64.02804773;37.4785373608903
2011;10;7;22;27;5;5.39444272;45.71288241;23.2623211446741
2011;10;8;25;54.33333333;4;13.85610059;53.98431645;22.966613672496
2011;10;9;27.66666667;56.5;4;16.94683328;60.98227718;19.8759936406995
2011;10;10;28.33333333;38.83333333;6;12.82536479;63.80137453;15.4101748807631
2011;10;11;12.33333333;32.33333333;4;7.982303632;56.72186371;13.3783783783784
2011;10;12;14.33333333;26.5;2;8.956380006;56.71722628;17.9284578696343
2011;10;13;13.66666667;21.5;4;9.878841975;77.07465119;17.0047694753577
2011;10;14;8.666666667;16.83333333;0;12.998991;85.30543637;18.3275039745628
2011;10;15;8.333333333;27.83333333;3;10.18193108;79.28362379;14.3306836248013
2011;10;16;13;25.5;5;7.455526234;84.66028196;12.6152623211447
2011;10;17;10.33333333;27.16666667;4;6.218410432;85.87360568;9.33386327503975
2011;10;18;10;20.66666667;9;6.819388389;83.42820151;7.71754107048225
2011;10;19;12.66666667;17.33333333;3;6.793619994;62.6828392;6.78749337572867
2011;10;20;7;13.83333333;4;7.678826451;90.81702977;11.5193428722841
2011;10;21;10.66666667;10.33333333;2;7.897159267;91.75158317;20.5914149443561
2011;10;22;8.333333333;9.666666667;5;7.411673393;86.36307351;18.0985691573927
2011;10;23;11.33333333;17.5;2;4.778484943;80.51710003;20.096449390567
2011;10;24;13.66666667;29.16666667;3;6.099192797;66.03441054;20.9686009538951
2011;10;25;11;27.66666667;4;6.090655076;79.37153125;19.5521992580816
2011;10;26;9.333333333;30;4;1.630394287;78.80399567;19.550079491256
2011;10;27;6.5;32;7;-0.007916796;75.24074111;14.8574456809751
2011;10;28;11;28.83333333;2;0.133421298;76.56559044;16.6348701642819
2011;10;29;14.66666667;29.33333333;3;-1.033607575;61.32531588;20.7233704292528
2011;10;30;27.33333333;23.83333333;2;0.31170444;72.17683255;24.7604663487016
2011;10;31;39;22.5;2;-0.095855324;55.07780202;15.8659247482777
2011;11;1;39.66666667;28.83333333;2;3.400341509;60.50637816;16.1955484896661
2011;11;2;34.66666667;33.16666667;5;5.042843837;57.92849337;16.2697403285639
2011;11;3;30;21.66666667;1;4.22539584;69.438206;18.045045045045
2011;11;4;6.666666667;24.66666667;6;0.752638932;77.12176847;16.2988871224165
2011;11;5;18.33333333;24.83333333;3;0.522974232;62.89343473;22.6449390567038
2011;11;6;35.33333333;26;1;1.653601366;53.32286741;17.3873873873874
2011;11;7;34.66666667;21.5;3;2.955293387;56.85987489;12.7668256491786
2011;11;8;26.66666667;31.83333333;6;5.985796337;66.38943062;18.1955484896661
2011;11;9;17;23.66666667;2;5.628686743;83.46815068;19.7191308956015
2011;11;10;21;18;6;5.338637069;74.59117446;16.3730789613143
2011;11;11;9.333333333;27;2;2.072648246;77.00298458;20.7668256491786
2011;11;12;21;29.83333333;3;0.109360447;82.49811692;17.6491785903551
2011;11;13;28;22.5;1;3.889242471;70.59100768;18.0429252782194
2011;11;14;25.66666667;27.83333333;4;8.126047811;68.56887597;20.4944356120827
