Year;Month;Day;PM25max;O3max;NO2max;Death;Tmean;Tmax;RH;OXmax
2006;4;24;9.142857143;33.6;30;32;7.52;10.205622793746848;82.2811784;23.9171966083731
2006;4;25;8.785714286;35.26666667;19.07692308;38;5.82;8.90935451336359;78.97927473;24.8398251192369
2006;4;26;10.42857143;38.26666667;23.76923077;30;5.26;11.435829551185073;59.79899045;27.4875463698993
2006;4;27;8;42.46666667;26.84615385;34;3.81;9.378971255673223;63.34209096;29.8044515103339
2006;4;28;13.92857143;35.73333333;33.84615385;44;5.26;13.32614725163893;49.26902566;26.368839427663
2006;4;29;21.71428571;48.21428571;41.07692308;35;7.67;16.203479576399396;47.62705971;33.1821072409308
2006;4;30;23.28571429;49;39.07692308;35;11.14;21.3142965204236;40.15765013;32.6600664835959
2006;5;1;12.71428571;43.86666667;26.61538462;36;14.41;22.792738275340394;49.79832487;31.6451799392976
2006;5;2;6.5;44.46666667;14.84615385;35;10.8;13.799420070600101;80.72058889;30.0963434022258
2006;5;3;20.28571429;21.06666667;30.58333333;37;10.62;13.589762985375694;80.82001943;15.0794912559618
2006;5;4;23.21428571;46.66666667;30.75;28;15.25;23.903429147755926;49.14677052;33.0267379679144
2006;5;5;11.5;37.73333333;23.08333333;38;14.51;20.03618255168936;66.40238165;26.2741725682902
2006;5;6;6.142857143;20.66666667;12;40;8.93;12.679399899142712;75.34953648;15.1141783494725
2006;5;7;11.85714286;36.4;27;30;6.63;13.507312153303076;55.76652881;25.5168376933083
2006;5;8;15.5;53.2;40.91666667;30;12.29;21.82955118507312;43.11052429;36.8887122416534
2006;5;9;20.42857143;51.2;33.07692308;32;15.31;23.08383761976803;53.27567852;36.8550079491256
2006;5;10;10.21428571;35.93333333;15.23076923;44;15.4;20.233862834089763;70.46382682;24.9293250469721
2006;5;11;8.142857143;34.93333333;12.07692308;34;17.39;24.039712556732223;60.44399723;24.5328804740569
2006;5;12;6.357142857;28.66666667;20.23076923;35;15.43;18.01891074130106;82.95651835;19.6603073661897
2006;5;13;15.35714286;48.93333333;12.92307692;37;11.72;13.256303580433686;90.73873812;33.1926338102809
2006;5;14;12.78571429;47.46666667;23.61538462;39;15.64;21.221507816439736;66.31165901;31.596449390567
2006;5;15;8.214285714;42.86666667;21.15384615;41;14.88;19.658219868885528;70.81727223;29.4186539480657
2006;5;16;12.28571429;39.93333333;33.07692308;30;13.51;16.58144225920323;80.93362012;27.4344558462206
2006;5;17;12.35714286;34.8;24.07692308;31;13.1;14.801437216338881;89.17838303;24.0536565977742
2006;5;18;9.571428571;20.73333333;18.07692308;47;12.93;16.236384266263236;79.53687861;15.9130895601484
2006;5;19;10.14285714;26.2;16.61538462;37;10.27;11.891830559757942;90.02802133;19.2384737678855
2006;5;20;5.142857143;28.13333333;6.615384615;36;10.54;11.86535552193646;92.11474675;20.8987811340753
2006;5;21;10.78571429;33.6;9.923076923;33;10.22;13.04500756429652;81.48474903;23.6963434022258
2006;5;22;3.214285714;27.53333333;7.307692308;24;7.45;10.233610690872416;81.38755155;19.5323264440912
2006;5;23;4.785714286;26.26666667;13.76923077;27;10.8;15.931543116490166;67.08456797;18.6998121115768
2006;5;24;13.07692308;46.66666667;39.30769231;26;14.01;20.487014624306607;60.51405281;32.2702702702703
2006;5;25;28.23076923;68.92857143;39.15384615;39;16.67;25.32072617246596;50.24637159;49.6640699523052
2006;5;26;33.64285714;59.57142857;44;32;18.97;23.253277861825516;73.94566299;42.7219251336898
2006;5;27;28.53846154;43.5;18.76923077;29;19.1;23.842284417549166;71.25351884;29.1597051597052
2006;5;28;14.84615385;45.42857143;18.38461538;34;18.99;27.27887039838628;52.77091659;31.7508744038156
2006;5;29;24.92307692;64.92857143;31.07692308;31;23.19;28.832450832072617;67.36701479;44.4767708885356
2006;5;30;18.61538462;35.85714286;21.08333333;39;21.04;25.553202218860314;72.70827538;27.7859517271282
2006;5;31;33.92857143;65.28571429;29.5;42;23.22;30.963691376701966;56.30711396;45.012285012285
2006;6;1;13.64285714;33.07692308;33.66666667;40;19;22.333333333333332;79.44347158;25.1038155802862
2006;6;2;16.85714286;39.46153846;32.08333333;29;17.97;25.380988401412;56.92351737;27.660413354531
2006;6;3;8.714285714;25.76923077;12.75;31;15.14;16.622289460413516;90.97709556;18.1987281399046
2006;6;4;10.64285714;37.46153846;22.25;48;15.72;20.580181543116492;70.26774302;25.2190779014308
2006;6;5;20.21428571;55.57142857;35.76923077;42;17.46;25.892208774583963;51.75203744;39.2027749674808
2006;6;6;18;51.42857143;28.53846154;39;20.5;28.483610690872414;54.33031073;33.9618441971383
2006;6;7;18.64285714;44.71428571;27.46153846;47;19.82;25.91880988401412;63.8510242;31.4015031073855
2006;6;8;11.85714286;31.92857143;12.38461538;42;14.95;16.838124054462934;87.74727114;22.2985980633039
2006;6;9;9.928571429;21.85714286;21.30769231;32;14.41;16.85186585980837;84.21784053;15.948402948403
2006;6;10;7.214285714;11.42857143;9.923076923;25;12.05;13.885779122541603;88.74115977;8.82569735510912
2006;6;11;4.785714286;13.64285714;6.769230769;42;15.02;20.46268280383258;67.00016967;8.1310883075589
2006;6;12;8.142857143;20.28571429;12.53846154;28;17.8;22.36497730711044;71.96983973;15.4796935973407
2006;6;13;11.5;34.5;20.46153846;23;18.55;23.42523953605648;70.45549279;24.8862552391964
2006;6;14;14.07142857;42.85714286;31.23076923;36;19.16;24.457135653050933;68.06540375;29.6339066339066
2006;6;15;11.07142857;32.21428571;21.92307692;34;18.3;25.24533535047907;59.15755343;22.7151033386328
2006;6;16;15.38461538;45.85714286;21.23076923;42;21.33;29.05206757438225;55.8531241;33.6067350773233
2006;6;17;56.15384615;57.42857143;17.92307692;40;21.32;25.634392334846194;73.98206271;39.2185286891169
2006;6;18;44.76923077;83.92857143;16.46153846;49;25.62;32.58144225920323;60.99425806;56.7738112443995
2006;6;19;51.15384615;52.14285714;18.46153846;34;24.03;28.367624810892586;74.39125728;36.3302500361324
2006;6;20;14.84615385;40.35714286;26.92307692;42;19.28;24.16099344427635;70.42319707;29.1717011128776
2006;6;21;10.46153846;40.5;27.76923077;41;17.37;24.503530005042865;58.26756899;29.1588379823674
2006;6;22;23.07692308;50.78571429;26.76923077;41;21.87;27.971759959657085;64.3222764;35.7294406706171
2006;6;23;21.69230769;42.85714286;22.07692308;46;19.08;22.566439737771056;78.49372595;32.3022113022113
2006;6;24;18.30769231;56.35714286;28.84615385;39;18.64;25.641956631366615;58.83591901;37.1623066917185
2006;6;25;27.92307692;50.5;27.30769231;33;19.79;28.076021180030256;52.80782961;34.2063882063882
2006;6;26;16.69230769;41.35714286;19.38461538;35;21.03;23.728315683308118;83.7562628;28.5908368261309
2006;6;27;9.692307692;26.64285714;14.38461538;24;23.71;28.01222894604135;74.83126047;18.2452666570314
2006;6;28;6.846153846;27.21428571;16.07692308;33;22.67;25.87102874432678;81.12728511;18.7635496459026
2006;6;29;37.38461538;57.92857143;22.07692308;30;22.66;27.467977811396874;71.85214318;40.5025292672352
2006;6;30;13.23076923;33.07142857;20.61538462;31;18.27;22.04601613716591;76.7264691;23.2020523196994
2006;7;1;25.46153846;43.92857143;15.69230769;38;19.62;25.588754412506304;64.51149088;33.9122705593294
2006;7;2;30.69230769;51.14285714;8.538461538;31;22.82;29.096822995461423;63.56122294;35.5568723804018
2006;7;3;19.30769231;42.64285714;18.61538462;29;19.94;27.32955118507312;56.97901853;28.7489666136725
2006;7;4;31.33333333;51.78571429;26.84615385;33;23.15;28.251260716086737;70.32810426;35.8550368550369
2006;7;5;17.16666667;25.78571429;15.53846154;28;19.53;23.714699949571358;74.55009537;17.9706605000723
2006;7;6;8.461538462;23.85714286;15.07692308;34;18.03;23.459152798789713;67.0075988;17.5930047694754
2006;7;7;13;37.35714286;16.92307692;24;20.99;27.310388300554717;63.07052152;27.1391819627114
2006;7;8;18.61538462;46.64285714;15.23076923;34;22.44;28.45738779626828;64.80491123;31.2243098713687
2006;7;9;31.53846154;63.64285714;17;22;22.38;28.44553706505295;64.45411833;43.2670906200318
2006;7;10;39.15384615;60.92857143;33.53846154;28;23.27;29.2869389813414;65.0999112;40.8456279809221
2006;7;11;37.61538462;55.85714286;24.69230769;22;22.77;27.432803832576905;72.51236012;38.9796213325625
2006;7;12;19;41.42857143;25.76923077;32;22.38;25.89384770549672;79.26603625;29.3669605434311
2006;7;13;21.30769231;55.64285714;20.46153846;30;23.99;29.96419566313666;65.78813374;37.6947535771065
2006;7;14;20.92307692;51.35714286;16.07692308;23;25.97;31.390443772062532;68.77616892;36.1164908223732
2006;7;15;28.07692308;41.42857143;20.92307692;35;23.76;27.649773071104388;76.78747957;28.694030929325
2006;7;16;23.5;47.14285714;13.15384615;35;25.2;31.16477559253656;65.93320166;33.3039456568868
2006;7;17;27.33333333;64.21428571;16.69230769;41;26.47;32.36220373171962;66.39276799;43.879173290938
2006;7;18;11;46.71428571;20.46153846;32;22.57;27.458522440746343;71.22996151;32.6159849689261
2006;7;19;12.58333333;45.57142857;29.76923077;29;20.95;28.240796772566817;57.88452088;31.0771787830611
2006;7;20;20.83333333;48.35714286;22.92307692;29;23.32;30.643595562279376;58.41031594;32.9606518282989
2006;7;21;17.58333333;58.21428571;25.76923077;34;23.4;27.737897125567322;74.52838919;39.2354386472034
2006;7;22;10.75;20.5;13.92307692;38;19.49;22.317574382249116;82.30083898;14.9547622488799
2006;7;23;9.75;40.71428571;14.23076923;23;20.87;25.790721129601614;70.13113684;27.7014019366961
2006;7;24;11.33333333;33.28571429;15.15384615;31;21.33;26.405320221886033;69.64173386;23.8862552391964
2006;7;25;30.25;39.35714286;23.30769231;34;21.42;24.617120524457892;80.78920116;28.3097268391386
2006;7;26;74.25;46.8;22.23076923;35;23.6;29.155320221886033;67.83760253;31.2786168521463
2006;7;27;54.58333333;52.46666667;18.46153846;29;25.35;29.535678265254663;75.44660835;36.25702172761
2006;7;28;18.83333333;31.8;15.30769231;51;23.19;26.540721129601614;80.02515899;23.3037890832009
2006;7;29;16.58333333;33.92857143;11.30769231;34;24.6;30.152798789712556;68.0256138;23.9385267620562
2006;7;30;7.083333333;35.35714286;17.69230769;31;18.57;24.30042864346949;65.45350118;24.2366189719131
2006;7;31;20.38461538;41.26666667;19.84615385;36;21.28;27.773953605648007;62.26804498;28.9454160042395
2006;8;1;32.25;57.06666667;21.23076923;42;27.78;33.7869389813414;66.22915382;40.0009273979862
2006;8;2;21.45454545;40.13333333;21.84615385;31;25.03;29.44616742309632;74.05546267;29.4549790432143
2006;8;3;15.41666667;45.6;23.38461538;33;22.46;27.64447806354009;69.32921373;32.8096184419714
2006;8;4;16.08333333;32.13333333;18.69230769;29;23.56;29.188350983358546;67.68699423;22.3942766295708
2006;8;5;7.909090909;27.35714286;15.75;29;18.77;24.155068078668684;67.69804299;18.8712241653418
2006;8;6;11.2;29.71428571;16.25;24;19.39;26.57249117498739;58.05140322;20.1982945512357
2006;8;7;29;49.66666667;14.84615385;30;23.89;29.312405446293496;68.5792849;35.7372813990461
2006;8;8;6.916666667;30.8;19.84615385;24;19.85;25.208270297528998;67.74049563;21.5254372019078
2006;8;9;10.76923077;35.13333333;22;31;18.53;25.639813414019162;58.35970226;25.233306836248
2006;8;10;11.23076923;41;24.23076923;37;18.68;22.336485123550176;77.47509946;28.7379679144385
2006;8;11;5;21.28571429;16.30769231;28;15.92;21.272566817952598;67.58651726;14.7720768897239
2006;8;12;7.692307692;27;12.23076923;23;15.07;21.7053706505295;60.21919021;18.6622344269403
2006;8;13;10.23076923;26.42857143;22.07692308;29;16.26;23.3018154311649;58.49829287;18.2423760659055
2006;8;14;26.23076923;48.6;18.46153846;44;19.22;25.093797276853252;64.96967483;33.8343932167462
2006;8;15;25.84615385;44.4;12.38461538;35;21.22;25.273953605648007;75.4201467;31.0380233174351
2006;8;16;8.384615385;20.53333333;19.23076923;41;20.37;25.377710539586484;70.11668544;15.1707737148914
2006;8;17;17.61538462;44.06666667;27.92307692;29;19.21;26.507312153303076;57.34905787;30.2134340222576
2006;8;18;23.38461538;49.93333333;26.07692308;33;22.24;29.164649520927888;60.2023216;34.3979862215156
2006;8;19;33.38461538;59.26666667;15.84615385;37;24.36;29.274457892082705;71.3754899;38.8660572337043
2006;8;20;19.23076923;44;7.615384615;37;17.17;19.24357034795764;87.3251079;32.1685214626391
2006;8;21;9.461538462;33.8;22.53846154;27;19.73;24.941628845184063;68.96728434;23.3518812930578
2006;8;22;9;30.53333333;19.38461538;38;19.57;24.971759959657085;67.56883425;21.8553259141494
2006;8;23;6.769230769;25;20;27;15.55;20.751260716086737;68.40926667;17.9164016958135
2006;8;24;11.15384615;26.4;24.92307692;26;14.72;20.88464447806354;62.75844191;19.1974032856386
2006;8;25;9.461538462;31.73333333;26.16666667;29;14.42;20.080307614725164;65.58705761;22.5581731464084
2006;8;26;13;37.66666667;23;30;14.62;22.419818456883508;53.45685355;26.4999277352219
2006;8;27;10.92307692;25.13333333;11.58333333;34;14.71;17.080433686333837;84.87257744;17.7756901286313
2006;8;28;13.15384615;27.13333333;25.07692308;29;18;21.907463439233485;75.9850042;19.6646793852676
2006;8;29;17.76923077;30.06666667;32.69230769;22;19.27;24.743444276348967;67.16438399;23.3940116587175
2006;8;30;4.769230769;26.6;14.38461538;29;15.95;20.652798789712556;71.11045026;19.1363275039746
2006;8;31;8.846153846;26.4;21.84615385;23;14.61;21.513615733736764;58.41148672;20.4353471118177
2006;9;1;9.846153846;28.85714286;17.30769231;25;16.15;22.92107917297025;59.93193061;19.9940742881919
2006;9;2;6.307692308;25.78571429;9.307692308;38;16.37;21.204740292486132;70.25298664;17.6735077323313
2006;9;3;5.307692308;22.28571429;10.30769231;41;14.24;16.969742813918305;82.69487139;15.4542563954329
2006;9;4;7.692307692;12.66666667;8.923076923;33;16.62;18.911623802319717;85.68599012;9.47496025437202
2006;9;5;8.307692308;21.86666667;14.61538462;29;17.17;22.00340393343419;70.45277611;16.8675145733969
2006;9;6;9.846153846;17.53333333;16.69230769;25;16.74;19.61409480584972;81.86462449;13.4697933227345
2006;9;7;13.92307692;31.26666667;30.07692308;29;15.6;21.584467977811396;64.05799386;23.1852146263911
2006;9;8;24.42857143;46.66666667;25.53846154;26;19.13;25.97869389813414;59.70679969;32.11115527292
2006;9;9;20.71428571;28.66666667;15.69230769;36;14.96;18.00844679778114;80.51661361;23.0512718600954
2006;9;10;13;22.46666667;13.76923077;30;11.55;17.276475037821484;63.56494576;15.5641229464759
2006;9;11;15.16666667;25.4;22.61538462;29;10.9;17.884518406454866;56.72187615;18.6114202437732
2006;9;12;14.07692308;27.46666667;27.38461538;36;12.16;19.9083459404942;53.04410893;19.707604663487
2006;9;13;15.30769231;25.06666667;22.30769231;31;12.09;16.95461422087746;69.04132269;19.4809220985692
2006;9;14;19.5;12.26666667;23.07692308;36;15.4;17.665910237014625;85.29845944;10.604795972443
2006;9;15;16.57142857;21.73333333;25.07692308;28;17.69;21.180030257186083;78.28141513;17.336777954425
2006;9;16;10.92857143;28.46666667;16.07692308;41;17.83;23.58320726172466;65.12737696;20.3286963434022
2006;9;17;16.78571429;40.4;18.15384615;28;18.2;22.90191628845184;71.24244429;27.7726550079491
2006;9;18;26.07142857;45.13333333;23.61538462;36;20.32;26.318078668683814;64.68187815;34.3285638579756
2006;9;19;28.5;32.66666667;25.92307692;31;17.65;19.982980332829047;85.39570223;24.3588668882787
2006;9;20;7.857142857;17.13333333;15.15384615;40;13.31;18.12102874432678;70.25340072;12.809088500265
2006;9;21;8.357142857;25.2;19.53846154;31;10.13;15.701840645486637;64.82947836;18.4945680975093
2006;9;22;13.71428571;28.06666667;29.46153846;40;10.75;17.090141200201714;60.31536154;22.3949390567038
2006;9;23;24.21428571;21.33333333;18.46153846;33;14.8;18.245839636913768;78.40247999;16.3477742448331
2006;9;24;13.28571429;39.33333333;12.07692308;29;18.17;23.514372163388806;67.23479544;26.8671171171171
2006;9;25;7.785714286;28.14285714;17.69230769;36;10.79;15.000252143217347;73.02443275;20.1608613961555
2006;9;26;9.357142857;31.42857143;27.23076923;29;12.29;16.259581442259204;75.08011482;22.6499494146553
2006;9;27;10.85714286;34;20.38461538;31;12.88;21.334846192637418;49.90315852;24.7888423182541
2006;9;28;25.07142857;40.21428571;29.30769231;33;16.93;21.390191628845184;72.28589374;29.2188177482295
2006;9;29;7.428571429;14.07142857;12.30769231;42;10.29;12.690368129097328;84.63586993;10.8672496025437
2006;9;30;8.714285714;26.42857143;15.84615385;37;9;15.45839636913767;59.08248461;18.9077901430843
2006;10;1;9;26.07142857;12.84615385;35;11.37;13.738275340393344;85.30608586;19.2574071397601
2006;10;2;13.78571429;14.42857143;21.69230769;40;12.24;15.1708270297529;81.83598189;10.5932938285879
2006;10;3;17.07142857;11;19.53846154;31;13;17.494957135653053;72.06818787;10.5483451365804
2006;10;4;20.5;19.78571429;23.23076923;39;12.61;17.08081190115986;72.03207527;14.7430264489088
2006;10;5;11.21428571;18.78571429;22.84615385;41;7.63;12.019162884518407;71.73644222;14.1854314207255
2006;10;6;21.78571429;21.64285714;28.15384615;35;7.69;14.370272314674736;57.07521809;17.1141783494725
2006;10;7;21.85714286;27.85714286;31.30769231;33;8.46;16.93734241048916;48.04168768;20.667003902298
2006;10;8;24.07142857;40.07142857;29.84615385;40;11.82;19.943645990922843;51.11758187;28.2037866743749
2006;10;9;14.64285714;39.71428571;18.84615385;38;14.35;21.29601613716591;57.96992639;28.1362913715855
2006;10;10;6.642857143;28.71428571;21.15384615;33;8.13;11.21343923348462;79.8642854;20.2651033386328
2006;10;11;12;30.14285714;21.07692308;32;10.48;14.605143721633889;72.57117566;21.2620320855615
2006;10;12;6.928571429;31.28571429;19.84615385;34;10.93;14.591906202723147;76.19161877;22.6490461049285
2006;10;13;12.85714286;23.57142857;24.76923077;37;5.34;10.118003025718608;67.60729769;17.2715710362769
2006;10;14;9;20.28571429;21.84615385;31;5.25;9.078668683812406;73.97422836;15.7599364069952
2006;10;15;7.785714286;28.5;12.38461538;38;5.62;10.213061018658598;68.92441063;20.4588813412343
2006;10;16;18.92857143;32.21428571;39.69230769;31;7.27;13.574004034291477;59.24301849;24.6482150599798
2006;10;17;16.78571429;26.35714286;29.61538462;37;6.86;11.812405446293495;67.36090657;19.413065471889
2006;10;18;7.714285714;27.57142857;20.46153846;28;11.47;15.287695410993445;75.60357064;19.3004769475358
2006;10;19;15.14285714;22.57142857;27.38461538;46;13.32;16.60451336359052;79.6587448;17.97542997543
2006;10;20;4.285714286;14.85714286;13.53846154;29;5.38;8.379727685325264;79.68010316;11.1741581153346
2006;10;21;12;25.92857143;19.84615385;36;3.53;6.598587997982854;78.37734553;18.2845786963434
2006;10;22;11.85714286;25.85714286;20.53846154;37;1.65;6.21142208774584;68.78561804;18.5892470010117
2006;10;23;9.785714286;18.14285714;19.69230769;35;3.89;5.615481593545134;87.26873305;13.9361179361179
2006;10;24;6.714285714;11;16;26;4.92;6.905572365103379;86.45069416;9.13874837404249
2006;10;25;3.5;19.28571429;17.61538462;27;6.52;8.912254160363085;82.63813861;14.0317965023847
2006;10;26;4.642857143;21.07142857;17;35;5.59;8.346444780635402;81.19233414;15.8686226333285
2006;10;27;14.78571429;20.21428571;28.92307692;37;3.16;6.91238023197176;74.28008978;15.8443416678711
2006;10;28;8.714285714;28;18.84615385;45;4.88;7.990292486132123;78.29019133;20.4195693019222
2006;10;29;10.5;26.42857143;4.923076923;42;3.42;5.204866364094806;87.98363558;18.5310015898251
2006;10;30;14.78571429;32.42857143;26.92307692;28;4.41;8.020171457387796;74.61153142;22.0060702413644
2006;10;31;19.85714286;10.57142857;26.07692308;34;2.16;6.423222390317701;70.84104956;10.5794189911837
2006;11;1;17.35714286;26.07142857;31.61538462;42;5.32;8.996343923348462;74.89286862;19.6951871657754
2006;11;2;9.857142857;29.64285714;25.23076923;34;3.04;6.260590015128593;77.85247887;21.8994074288192
2006;11;3;12.71428571;24.85714286;28.15384615;44;1.57;5.064296520423601;75.51758165;18.924844630727
2006;11;4;28.92307692;30;31.84615385;35;0.06;4.842284417549168;66.47721481;20.9537505419858
2006;11;5;21.23076923;22.71428571;25.30769231;37;1.04;4.990418557740797;72.42746905;17.4552681023269
2006;11;6;29;16.5;27.38461538;29;5.08;8.549167927382753;76.29357071;14.0121404827287
2006;11;7;34;11.92857143;32.23076923;33;5.46;11.270801815431165;61.40730517;14.9215204509322
2006;11;8;21.28571429;7.642857143;28.07692308;35;7.09;8.993192133131618;87.30101808;11.3760659054777
2006;11;9;26.64285714;15.35714286;22.76923077;39;9.08;12.22907211296016;78.4250311;14.6898395721925
2006;11;10;19.07142857;19.57142857;23.15384615;43;6.45;9.205244578920826;81.30277405;14.6015320132967
2006;11;11;17.42857143;21.42857143;21.07692308;39;3.25;5.214826021180031;86.10592128;15.7589247001012
2006;11;12;4.642857143;22.07142857;8.846153846;32;3.28;4.602370146243066;92.29877344;15.5695909813557
2006;11;13;8.214285714;16;16.46153846;40;5.78;8.113464447806354;84.57248434;11.7196126607891
2006;11;14;8.928571429;12.35714286;20.30769231;43;7.45;8.826651538073627;89.99278456;9.13022113022113
2006;11;15;20.71428571;9.857142857;25.69230769;46;8.63;10.066187594553707;90.34240828;10.7845786963434
2006;11;16;19;25.5;23.38461538;44;12.27;17.484619263741806;67.03909567;19.2134701546466
2006;11;17;7.428571429;22.35714286;23.15384615;30;10.14;15.273323247604639;67.17940224;16.393409452233
2006;11;18;5.928571429;18.85714286;12.61538462;29;3.08;5.322617246596066;83.48718102;13.6868044515103
2006;11;19;8.857142857;25.28571429;10.84615385;30;1.43;2.468734241048916;92.21620144;17.6857927446163
2006;11;20;4.357142857;25.21428571;18.07692308;41;-0.11;1.2987897125567323;90.22570479;17.5311461193814
2006;11;21;15.85714286;24.14285714;28.92307692;34;-0.3;2.659102370146243;79.15685623;16.8028616852146
2006;11;22;22.42857143;12.92857143;32.23076923;31;1.09;5.623171961674231;67.99705819;14.7574794045382
2006;11;23;62;5.928571429;36.92307692;41;1.31;5.912128088754413;68.04767825;13.9021534903888
2006;11;24;50.35714286;20.85714286;34.76923077;31;0.86;5.675995965708522;66.04440635;16.8565977742448
2006;11;25;37.14285714;16.64285714;30.61538462;44;1.51;7.832829046898638;58.21708729;15.3542419424772
2006;11;26;33.21428571;10.28571429;27.15384615;33;2.83;7.515380736258194;68.35194027;11.453822806764
2006;11;27;25.42857143;14.71428571;20.23076923;33;3.32;5.004286434694906;88.1880327;11.2623211446741
2006;11;28;7.5;22.93333333;15.15384615;31;0.81;2.522945032778618;88.28446538;16.0658187599364
2006;11;29;30.5;10.86666667;21.46153846;29;5.96;11.9803328290469;60.55246082;11.2091342679578
2006;11;30;27.57142857;28.6;26.16666667;37;11;16.300176500252142;66.39402238;21.1842607313196
2006;12;1;11.92857143;24.33333333;20.30769231;37;1.12;3.8470751386787696;81.24038417;18.2338632750397
2006;12;2;6.571428571;29.73333333;10.84615385;32;-0.63;1.7049924357034796;82.86007904;20.454954954955
2006;12;3;26.92307692;27.8;29.84615385;32;-4.17;-1.6911245587493697;81.00158586;19.7668256491786
2006;12;4;15.46153846;25.93333333;27.15384615;43;-6.3;-2.6671709531013614;72.93418428;20.0669051404346
2006;12;5;27.85714286;24.13333333;39.46153846;38;-9.08;-3.766137165910237;61.47490091;19.9663246133834
2006;12;6;20.35714286;17.13333333;25.61538462;42;-3.74;3.353378719112456;51.33509269;15.4855590885003
2006;12;7;18.42857143;25;28.53846154;34;-2.87;2.549293998991427;61.72224521;17.7335718071012
2006;12;8;7.142857143;26.93333333;21.53846154;33;-8.48;-2.611069087241553;56.24155973;19.6192368839428
2006;12;9;12.78571429;25.73333333;16.07692308;41;-2.93;2.3174483106404438;62.81274806;19.6414944356121
2006;12;10;21.57142857;22.66666667;23.23076923;45;2.23;4.106530509329299;86.34322763;18.1991255961844
2006;12;11;29.28571429;12.6;28.69230769;40;0.95;2.8124054462934946;87.09632173;11.7844462109168
2006;12;12;15;18.06666667;24.61538462;37;-1.94;1.748108925869894;73.65696533;14.5529700823818
2006;12;13;17.35714286;18.26666667;26.92307692;41;2.07;7.1412002017145735;65.87779333;14.2662957074722
2006;12;14;27.15384615;16.66666667;30.92307692;33;5.74;8.951336359051941;78.30499699;14.5259430553548
2006;12;15;22.14285714;21.73333333;31.69230769;40;6.46;10.238905698436712;74.80647001;20.0222575516693
2006;12;16;12.35714286;21.6;20.61538462;29;3.48;5.817574382249117;82.8833946;16.2841812400636
2006;12;17;16.35714286;16.66666667;21.69230769;29;3.97;8.335098335854765;70.42853639;12.3969263381028
2006;12;18;11;18.46666667;22.84615385;42;2.34;4.858295511850732;82.18607595;14.691573926868
2006;12;19;11.07142857;21.66666667;24.61538462;43;-2.29;0.20562279374684822;82.19414011;15.3219395866455
2006;12;20;20.78571429;18.66666667;28.15384615;44;-1.22;4.885905194150277;57.36068948;16.0162957074722
2006;12;21;20.57142857;27.53333333;28.84615385;31;1.53;4.944024205748866;76.14653312;21.1466613672496
2006;12;22;10.07142857;25.2;21.33333333;35;-1.81;1.5429904185577408;76.53198868;18.332096802685
2006;12;23;13.57142857;19.46666667;22.75;37;1.72;5.487518910741301;73.9067999;14.969070674953
2006;12;24;5.357142857;28.93333333;12.75;48;3.34;5.351361573373676;85.6416269;20.5075878017055
2006;12;25;19.64285714;21.86666667;21.25;48;1.58;4.243696419566314;81.85434334;15.4778147131088
2006;12;26;15.71428571;29.6;21.58333333;57;0.52;2.0542107917297026;89.02250708;21.2001734354676
2006;12;27;7;24.2;18.91666667;38;-5.86;-3.617120524457892;82.79778686;16.6970660500072
2006;12;28;15.64285714;24.2;29.75;29;-7.47;-4.361573373676248;78.11288195;17.488220841162
2006;12;29;31.85714286;28.13333333;39;48;-12.63;-7.585350479072113;63.57499508;20.507876860818
2006;12;30;20;26.46666667;27.91666667;38;-9.13;-5.85249621785174;75.03902314;19.3805463217228
2006;12;31;22.21428571;23.6;28.5;42;-5.68;0.5809379727685325;55.87048379;19.0786240786241
2007;1;1;13.83333333;27.46666667;21.66666667;39;-0.82;5.203353504790721;58.86035652;19.4467408585056
2007;1;2;10;31.53333333;19.08333333;37;-0.54;1.9465456379223398;81.84806874;21.7090620031797
2007;1;3;10.07692308;21.46666667;22.25;49;1.22;5.6290973272818965;69.68239426;17.5237751120104
2007;1;4;19.76923077;15.8;32.33333333;43;5.09;9.225163893091276;71.98757144;14.4330683624801
2007;1;5;21;12.85714286;28.58333333;47;6.38;9.205874936964195;80.49244982;12.3599364069952
2007;1;6;12.08333333;22;20.91666667;42;7.28;10.784795763993948;76.75106305;16.2120826709062
2007;1;7;14.16666667;29.35714286;25.66666667;39;2.64;4.746848209783157;84.98735948;20.770747217806
2007;1;8;4.833333333;27.21428571;24.27272727;48;2.6;5.2126828038325765;81.30572179;19.4573926868045
2007;1;9;6.083333333;28.78571429;19.54545455;40;-0.56;1.637039838628341;84.17810551;19.8864158275923
2007;1;10;5.333333333;26.14285714;15;46;-9.28;-6.2588250126071605;76.23171712;18.1155272919979
2007;1;11;10.25;24.35714286;26.5;44;-6.46;0.8110186585980838;49.98557742;17.6762718600954
2007;1;12;18.83333333;17.26666667;26.30769231;46;0.26;3.8664901664145233;75.08757262;14.8289613142554
2007;1;13;11.58333333;31;18.53846154;37;-5.06;-1.3248865355521937;72.12514053;21.4317700052994
2007;1;14;19.75;26.6;23;28;-7.13;-3.81089258698941;74.67558656;19.0317965023847
2007;1;15;15.58333333;26;24.84615385;58;-8.63;-7.212808875441251;87.63287542;18.2696078431373
2007;1;16;6.5;30.13333333;21.69230769;40;-14.22;-10.236258194654564;71.95432817;21.8639374668786
2007;1;17;12.16666667;25.86666667;27.76923077;35;-18.96;-12.297150781643973;51.0947753;19.5169581346052
